outer_fold,inner_fold,analysis_variant,information_protocol,approximation,rho_prior,hu_tau,model,alpha,training_block_hash,grammar_fit_hash,validation_scoreable_roots,pooled_root_balanced_mean_log_density,selected_alpha
1,0,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,retention_nonnegative,0.0001,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,d25fceefd2089783e225d59686ecde906799e6bbeba005efe69a962c895c679d,135,-0.6480902050960361,0.001
1,0,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,retention_nonnegative,0.001,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,43744fb5747a846dcc705d975e13f2b98c41afa2e9c046693bd9fe929b6e6076,135,-0.6215663207690119,0.001
1,0,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,retention_nonnegative,0.01,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,d2fe4a48507c68184f03b46b64d5037f2fe6d3c0bff8ee1f419d5866d198a7b0,135,-0.6363403273595014,0.001
1,0,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,retention_nonnegative,0.1,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,8ce177e1582355cebeba580d4c80d67ae4cd18f065cbe9f8df2f6ccbcbfb487a,135,-0.7496609472019606,0.001
1,1,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,retention_nonnegative,0.0,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,a56cd7b296c6305caea3c329c27508177cc02b6b5102578d2dd51ea97497226a,138,-0.6546233570066158,0.001
1,1,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,retention_nonnegative,0.0001,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,541b70474b3bdaa7cc89ec511e53241463776c1b77dcb4c41dead832953cd3d2,138,-0.6480902050960361,0.001
1,1,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,retention_nonnegative,0.001,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,32428e905c2dacd671951c8b81e04b367aec493d428c3f598f5faa3f1f431899,138,-0.6215663207690119,0.001
1,1,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,retention_nonnegative,0.01,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,19a8835d64e11876cbb9a64a7e4d1dd71d6e3f70f3b9ff11713cbd3bd5624401,138,-0.6363403273595014,0.001
1,1,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,retention_nonnegative,0.1,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,e753790566802d6fc08a165aca7ea55b7442017c1a842e470b867b3b853342ce,138,-0.7496609472019606,0.001
1,2,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,retention_nonnegative,0.0,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,c0f19fd6efa6de260ceb47ee0fd22534d223ef324093fe71896e85dc29982031,137,-0.6546233570066158,0.001
1,2,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,retention_nonnegative,0.0001,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,8dd71aeb6d8bd079301a8283749657fb1a2d53d2e7d6bc8ef4a6b1de364a302a,137,-0.6480902050960361,0.001
1,2,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,retention_nonnegative,0.001,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,c442720dea614d9bd9127eeee8d8d2a86d5665314035419d09ba418d6b2baaec,137,-0.6215663207690119,0.001
1,2,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,retention_nonnegative,0.01,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,a0584130d2b50b6539dc46239071677b0f5a13d9854712ff513cac4917afd1a5,137,-0.6363403273595014,0.001
1,2,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,retention_nonnegative,0.1,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,5c2763e3c681594f971d1fbe8b8ca9adadb58407beb32b1a73357c8667809463,137,-0.7496609472019606,0.001
1,0,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,current_only,0.0,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,32f80b260fce3fa7b4e2c6af5e7d6c11ed5686c8ac605cc50768d57ca4ca5e7f,135,-0.9189188189550835,0.01
1,0,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,current_only,0.0001,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,e9dfd519fae53b969cc5308875fbc7f596faada3ee7c25d92d4f9793c171fdeb,135,-0.9186914282949648,0.01
1,0,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,current_only,0.001,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,7f0903e69b41f347efd2c19b953837e8388c841c036a24aa9aa1a116e280b4b1,135,-0.9167468788240083,0.01
1,0,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,current_only,0.01,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,a1fdaf34c764fd85916768c9e443aad127038e8d9aa0fa45a5efac803ed5db16,135,-0.9040830367579689,0.01
1,0,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,current_only,0.1,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,0e9e7e73a2ce21b83b914130ce839fd5a11b6da8b39d2f1eba8e0e1a81268e27,135,-0.9077599143518774,0.01
1,1,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,current_only,0.0,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,3a3c50b6820c640bd0654b6e35c2e6e240be37713652c7c507758476ee0331cd,138,-0.9189188189550835,0.01
1,1,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,current_only,0.0001,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,76d9d9b896d5c91c94b2d8b6d95151fba29eb804a5835abb6ebaec5a7f3fb096,138,-0.9186914282949648,0.01
1,1,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,current_only,0.001,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,b1243f118e2f9a34b20389cb354e6e4893d49dec4977fd9ea76377983a65ee95,138,-0.9167468788240083,0.01
1,1,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,current_only,0.01,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,c725da3e0df66ef2e586dcfa6bad2ce95e0432ad7ce0f18665c8b1ba384bd4a1,138,-0.9040830367579689,0.01
1,1,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,current_only,0.1,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,61e593db9e86163bf9bd08f763f0e233ee441f85f8024e82b8b5a446598d66f8,138,-0.9077599143518774,0.01
1,2,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,current_only,0.0,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,fe2d311ac3c7ff1a839f1976065b6b47e83fa5782467d3acf0a2b5951d8cd348,137,-0.9189188189550835,0.01
1,2,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,current_only,0.0001,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,ca700cd079ee232fb6fae6a2698f99a9b27587530450f8cc5667e47c3206c25e,137,-0.9186914282949648,0.01
1,2,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,current_only,0.001,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,1033b8002e841fa47131fc85a344647e88aee7ff0a59600b5d0686ad47d11786,137,-0.9167468788240083,0.01
1,2,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,current_only,0.01,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,3780ede9a8843db3af4d956788ced36b2e0ee8a6f230b11e7df6e0da19b2b2f7,137,-0.9040830367579689,0.01
1,2,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,current_only,0.1,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,c069f499871eed1c64830edc95b6af527dd6e70a51ff5197280c736020b176a3,137,-0.9077599143518774,0.01
1,0,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,input_plus_surface,0.0,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,d87b1edcea0c6bdba0b260db598c15e58dea19a3a2debae1c0d3a3f953ad82d4,135,-0.649315263076882,0.01
1,0,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,input_plus_surface,0.0001,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,2062dbbf188d867dd8a47d82eda2735d3bffb370b8d3fb3a503dbf2956bb3dc7,135,-0.6439199924040454,0.01
1,0,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,input_plus_surface,0.001,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,9aec391c17f1b9951185320b2ad134a5a7b83c73d0c311a7c0401e8cc3290a0c,135,-0.6212489542747162,0.01
1,0,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,input_plus_surface,0.01,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,9fa3faa62587d17a90e61e5415deccd35093d0fb5c56939bcbfce99aab8326b0,135,-0.6031802976554798,0.01
1,0,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,input_plus_surface,0.1,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,bae3fe805b9f081679ad5d5d388218d0fc238cb25c699863be98fcec52e1479d,135,-0.6830942205222712,0.01
1,1,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,input_plus_surface,0.0,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,1debcf64f6009830c254cdd8cedc01699ad45917d74de35bd87a878d830b6247,138,-0.649315263076882,0.01
1,1,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,input_plus_surface,0.0001,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,9302be540ee7ba984e5682b4f71c8147a3aa9ade10e765da9f3f4e9ea53760f8,138,-0.6439199924040454,0.01
1,1,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,input_plus_surface,0.001,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,0d8af0be28da968cc41ad3330daa92a3f8b4519823995fe9dcc59e57932823a3,138,-0.6212489542747162,0.01
1,1,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,input_plus_surface,0.01,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,037726eee4c6a3484e217c4724aca1b31b6658fc8db7b87afe1a472ff5a553eb,138,-0.6031802976554798,0.01
1,1,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,input_plus_surface,0.1,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,e31b533a32cd5d62b2addd9777dcd34755f4b32d04629c663e131fd826311b1e,138,-0.6830942205222712,0.01
1,2,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,input_plus_surface,0.0,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,80d21d420368227e15014810a5534265432b21936eef5887fc6559d3ab27d866,137,-0.649315263076882,0.01
1,2,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,input_plus_surface,0.0001,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,621b9f17b66409cb266cf0ca106b348e4b2b7df7808903a7012df3fd22c748b0,137,-0.6439199924040454,0.01
1,2,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,input_plus_surface,0.001,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,48fdb89658419101f9c6eba55ba3401afaa80a4a649cbc35224b151c8ce5b2f4,137,-0.6212489542747162,0.01
1,2,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,input_plus_surface,0.01,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,77c2908e63261549251b8d2d00b34a9a71683388f7f30ecb981685ffa32872a4,137,-0.6031802976554798,0.01
1,2,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,input_plus_surface,0.1,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,290b99be07ef24e6bacff36d0a179a3f7cc84fa98e5aef6c585b8873078024ca,137,-0.6830942205222712,0.01
1,0,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,HU_plus_surface,0.0,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,429b21417a4412ccadf94076ceefa955d056090f0487122a88820d34c5b40ac2,135,-0.6041936014965923,0.01
1,0,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,HU_plus_surface,0.0001,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,d91fd06737b292d46fa059c36ae3b6df402a506be35ef80121a82a0fa20ce8cd,135,-0.6003237063007757,0.01
1,0,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,HU_plus_surface,0.001,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,f48a39c19ff09264834097b15c0c5990a444b8dd67cac80aa2975093643c3ff9,135,-0.5845323052372591,0.01
1,0,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,HU_plus_surface,0.01,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,c81f4942d26fc47f3f5d85619965f7b698efa0cab980685a546005d467586de1,135,-0.5794210586076605,0.01
1,0,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,HU_plus_surface,0.1,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,b6b20c8248115504a57a1a1522fc9e358b6af7c110f635a70f60a71c8a855f23,135,-0.6721454402592133,0.01
1,1,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,HU_plus_surface,0.0,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,b1694658c62cb8360e1ccc077189d910417d0c2bcaed5d2bfe177c475745126e,138,-0.6041936014965923,0.01
1,1,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,HU_plus_surface,0.0001,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,291f9f8939b3d67c21867ca9d64a6f08c55fcba789eaa1f7e76fd82030fa8191,138,-0.6003237063007757,0.01
1,1,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,HU_plus_surface,0.001,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,41a72c8662d4dc174d71a42d9168b384cc517dd50b503cfad6bd2795a50e8fb6,138,-0.5845323052372591,0.01
1,1,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,HU_plus_surface,0.01,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,f49a4e2aee165e6dc831e054f4ab5ab0d2a5fc6f26273f90d782f49388132343,138,-0.5794210586076605,0.01
1,1,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,HU_plus_surface,0.1,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,fc0208213bb8e086e155fff078108f3094b1e879f8e34a5608b135979f5a7fba,138,-0.6721454402592133,0.01
1,2,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,HU_plus_surface,0.0,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,1ee6bf83c6d85cb83242c6d19acb31d41f2a75c882e52c8e75ab69b4a5feeb14,137,-0.6041936014965923,0.01
1,2,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,HU_plus_surface,0.0001,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,55c38345074afa43964a607436539bb9a8c96d2d0675f09924300e691b8238d2,137,-0.6003237063007757,0.01
1,2,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,HU_plus_surface,0.001,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,066a192939e109f992088bd2b72e7a7b8da3fb24554c84deb31043241682489b,137,-0.5845323052372591,0.01
1,2,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,HU_plus_surface,0.01,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,20fa8c7a482b17108953ba6b50b7e82c9dac15f2e23442411107e0db90d2b522,137,-0.5794210586076605,0.01
1,2,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,HU_plus_surface,0.1,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,016560560d6c60c144a761569687e0f452f48b9f74cb7081dc48354f2d02676f,137,-0.6721454402592133,0.01
1,0,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,retention_bounded_plus_HU,0.0,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,09d9770cca8d3991d2dedf42c86fc38831a0beb46820deddf739331a953bebf9,135,-0.5978397156382248,0.01
1,0,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,retention_bounded_plus_HU,0.0001,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,b77a4c0e4cd33fbafbd21e7451cfd1c4418deda5f3cf4b7b3538164f496bc9e5,135,-0.5964200564249843,0.01
1,0,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,retention_bounded_plus_HU,0.001,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,7a569bf9ffd1bdef6f0c62127be96920b89f176eb1735a2d70e99ca68ca04a9f,135,-0.5862840502246818,0.01
1,0,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,retention_bounded_plus_HU,0.01,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,e7f9330222cde60c24986353286dfbfa4ece613ff73792201a9eb762f819a7c4,135,-0.5675571092574672,0.01
1,0,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,retention_bounded_plus_HU,0.1,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,7678b3da74f5e5907aadb3efa3c7063df8138b7d57e9cff5fae4f27f687d0699,135,-0.6211882710474805,0.01
1,1,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,retention_bounded_plus_HU,0.0,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,949daf1c6dec61a18e0daddcbeb74744de536be4638000d4dcd1433076fa3612,138,-0.5978397156382248,0.01
1,1,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,retention_bounded_plus_HU,0.0001,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,97aff7ff235b5c1b1e676ace44c8daa0e6a03d2ca13e76e265c14661f58218a8,138,-0.5964200564249843,0.01
1,1,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,retention_bounded_plus_HU,0.001,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,61554f1df6bb8fe3fc14e60728da8488fe95ffc6fc6fad8c1fd61d1fa24fb18b,138,-0.5862840502246818,0.01
1,1,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,retention_bounded_plus_HU,0.01,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,55bc28479edccddcea2075f94567e26da3e4d9f134d71be20229ab6d9704d974,138,-0.5675571092574672,0.01
1,1,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,retention_bounded_plus_HU,0.1,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,084e7fbc6dd879d9d4b5e5c13feb8d7198957c64a8762d42af07dddde86d2003,138,-0.6211882710474805,0.01
1,2,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,retention_bounded_plus_HU,0.0,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,3753cb35b07d22d3e9af094f426f9371d9d041c0cc1d42d2a364caa6cba17efa,137,-0.5978397156382248,0.01
1,2,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,retention_bounded_plus_HU,0.0001,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,52d0913e0461e861d88c3506a0a75a5fb4e120c1f1355fe11ede511af731de59,137,-0.5964200564249843,0.01
1,2,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,retention_bounded_plus_HU,0.001,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,3fb50b22e75e8503507a4b34ecd34f3ce76cba5187f4f60ec491ccf1d004142e,137,-0.5862840502246818,0.01
1,2,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,retention_bounded_plus_HU,0.01,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,a1d010bccbe5c20bff480fca2179cbad395bb643ab349d50102c6507e69a89d0,137,-0.5675571092574672,0.01
1,2,all_agreeing_offsets,wholly_unseen,laplace,uniform,20.0,retention_bounded_plus_HU,0.1,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,a73dc394d62f26882113f3355b12733af2a9152fed9dcc19c7e268236e403d93,137,-0.6211882710474805,0.01
1,0,all_agreeing_offsets,wholly_unseen,gh80,uniform,20.0,HU_plus_surface,0.0,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,3a20813e449b04ff03c8ce1c3c646248c5e8411c1254c79136c8d48693095896,135,-0.603740638889583,0.01
1,0,all_agreeing_offsets,wholly_unseen,gh80,uniform,20.0,HU_plus_surface,0.0001,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,8f429779ad4cfcf06d3132e9926e006e261054469230b784358c7e90fcb5cf88,135,-0.5993194292464568,0.01
1,0,all_agreeing_offsets,wholly_unseen,gh80,uniform,20.0,HU_plus_surface,0.001,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,19bd27eeaf3db770f341071754360db4713743542759a605960cf4c5f2a70773,135,-0.581848325334244,0.01
1,0,all_agreeing_offsets,wholly_unseen,gh80,uniform,20.0,HU_plus_surface,0.01,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,8514217260a249a9e9d6fc01ead1e1a8b6bbd66bcdb02804066bb5dec69b721b,135,-0.5773021112808802,0.01
1,0,all_agreeing_offsets,wholly_unseen,gh80,uniform,20.0,HU_plus_surface,0.1,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,34f75e529f63fa4058a382c2d1e1be5942eff309b401ed9c3e295c65d19ea614,135,-0.6730800203782408,0.01
1,1,all_agreeing_offsets,wholly_unseen,gh80,uniform,20.0,HU_plus_surface,0.0,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,c500af03c9b42638b7603a184cd5f2b13d0613e9a89366470cfd7c5dbace8a5e,138,-0.603740638889583,0.01
1,1,all_agreeing_offsets,wholly_unseen,gh80,uniform,20.0,HU_plus_surface,0.0001,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,76b6559524047120ce47f73cf18cb8f162eb4b41187604240338ea340efed7da,138,-0.5993194292464568,0.01
1,1,all_agreeing_offsets,wholly_unseen,gh80,uniform,20.0,HU_plus_surface,0.001,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,15f2ba5e157c2fb6ed2c0e052b7098bb0126b364c3e6f86f81af9bc15636618c,138,-0.581848325334244,0.01
1,1,all_agreeing_offsets,wholly_unseen,gh80,uniform,20.0,HU_plus_surface,0.01,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,5546219b2a0c6159a43a61161ae10f24d4b895eae4594076c6e9d7889cc7074f,138,-0.5773021112808802,0.01
1,1,all_agreeing_offsets,wholly_unseen,gh80,uniform,20.0,HU_plus_surface,0.1,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,52e2a4df8a495c964c3b9d51ac2ef7af0bef104b0dc585fab3c87c50cba67393,138,-0.6730800203782408,0.01
1,2,all_agreeing_offsets,wholly_unseen,gh80,uniform,20.0,HU_plus_surface,0.0,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,e92791b569158b8aaf70cbcf8d45c53a1fd571dbd208c8c89217e6266a1541a2,137,-0.603740638889583,0.01
1,2,all_agreeing_offsets,wholly_unseen,gh80,uniform,20.0,HU_plus_surface,0.0001,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,c359df2bbbcfc0dbd7a8b1f8c0d6ccf90bfb60fe7a365edf8987f28ad8351f71,137,-0.5993194292464568,0.01
1,2,all_agreeing_offsets,wholly_unseen,gh80,uniform,20.0,HU_plus_surface,0.001,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,ffbf12aa6ec4568651b17599e4a1edfb81bf4b9ae482da4558e8c5521a47f8f6,137,-0.581848325334244,0.01
1,2,all_agreeing_offsets,wholly_unseen,gh80,uniform,20.0,HU_plus_surface,0.01,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,0c6474b0a4373d39b7eded67719ea47ad550dfeb30c14c7cf808ecef08a02790,137,-0.5773021112808802,0.01
1,2,all_agreeing_offsets,wholly_unseen,gh80,uniform,20.0,HU_plus_surface,0.1,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,99202efd520f50bc34bf0a0b163799155ca3041a570b11b3c9394f77536627d0,137,-0.6730800203782408,0.01
1,0,all_agreeing_offsets,wholly_unseen,gh80,uniform,20.0,retention_bounded_plus_HU,0.0,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,828c1e99be21b898263f1e1c2e67dd932ef5fee585062df3f537b27bef6c3b50,135,-0.5950105864848553,0.01
