"speaker_split"	"tracker_id"	"start_offset_ms"	"end_offset_ms"	"paired_speaker_support"	"f1_20_positive_speakers"	"f1_20_zero_speakers"	"dress_minus_fleece_f1_20_median_hz"	"f2_20_positive_speakers"	"f2_20_zero_speakers"	"fleece_minus_dress_f2_20_median_hz"	"f1_30_positive_speakers"	"f1_30_zero_speakers"	"dress_minus_fleece_f1_30_median_hz"	"f2_30_positive_speakers"	"f2_30_zero_speakers"	"fleece_minus_dress_f2_30_median_hz"	"f1_40_positive_speakers"	"f1_40_zero_speakers"	"dress_minus_fleece_f1_40_median_hz"	"f2_40_positive_speakers"	"f2_40_zero_speakers"	"fleece_minus_dress_f2_40_median_hz"	"f1_50_positive_speakers"	"f1_50_zero_speakers"	"dress_minus_fleece_f1_50_median_hz"	"f2_50_positive_speakers"	"f2_50_zero_speakers"	"fleece_minus_dress_f2_50_median_hz"	"f1_60_positive_speakers"	"f1_60_zero_speakers"	"dress_minus_fleece_f1_60_median_hz"	"f2_60_positive_speakers"	"f2_60_zero_speakers"	"fleece_minus_dress_f2_60_median_hz"	"f1_70_positive_speakers"	"f1_70_zero_speakers"	"dress_minus_fleece_f1_70_median_hz"	"f2_70_positive_speakers"	"f2_70_zero_speakers"	"fleece_minus_dress_f2_70_median_hz"	"f1_80_positive_speakers"	"f1_80_zero_speakers"	"dress_minus_fleece_f1_80_median_hz"	"f2_80_positive_speakers"	"f2_80_zero_speakers"	"fleece_minus_dress_f2_80_median_hz"
"CONFIRMATION_ODD"	"T4500_W025"	-20	-20	46	45	0	"149 245018992161/250000000000"	41	0	"286 48053306837/200000000000"	46	0	"183 157318939619/200000000000"	39	0	"365 436389342811/1000000000000"	46	0	"213 731695278417/1000000000000"	42	0	"351 150190804557/500000000000"	46	0	"228 101516891713/200000000000"	44	0	"393 2034917517/8000000000"	46	0	"242 759327118477/1000000000000"	42	0	"452 158680178149/500000000000"	46	0	"265 591926770941/1000000000000"	42	0	"420 1467756023/2000000000"	46	0	"265 138689315931/250000000000"	43	0	"466 852541914353/1000000000000"
"CONFIRMATION_ODD"	"T4500_W025"	-20	-10	47	47	0	"150 162406664359/500000000000"	42	0	"291 25828723721/125000000000"	47	0	"197 8873648431/500000000000"	43	0	"354 751533946761/1000000000000"	47	0	"225 169077951207/1000000000000"	45	0	"378 345298449631/1000000000000"	47	0	"243 117823553941/200000000000"	44	0	"417 660509382889/1000000000000"	47	0	"260 981074618061/1000000000000"	43	0	"419 536450507873/1000000000000"	47	0	"268 56739110311/1000000000000"	42	0	"422 67750734741/250000000000"	47	0	"265 442205230957/500000000000"	44	0	"488 11739550989/100000000000"
"CONFIRMATION_ODD"	"T4500_W025"	-20	0	46	46	0	"168 44785727789/500000000000"	41	0	"349 173581531557/200000000000"	46	0	"199 219892580689/1000000000000"	43	0	"360 57440385773/200000000000"	46	0	"225 419821600643/1000000000000"	44	0	"391 23884558893/200000000000"	46	0	"252 59043491673/250000000000"	43	0	"428 127209619693/500000000000"	46	0	"265 486764443529/500000000000"	43	0	"420 13794124339/62500000000"	46	0	"264 16986030641/20000000000"	42	0	"485 479015664643/1000000000000"	46	0	"238 169416332397/200000000000"	45	0	"443 83846759403/200000000000"
"CONFIRMATION_ODD"	"T4500_W025"	-20	10	36	36	0	"159 870659644427/1000000000000"	31	0	"345 233639823327/500000000000"	36	0	"194 833010587723/1000000000000"	33	0	"342 564068878083/1000000000000"	36	0	"227 82241591507/250000000000"	32	0	"398 1593256007/3125000000"	36	0	"254 313680802757/1000000000000"	35	0	"443 217324879137/1000000000000"	36	0	"253 346745817827/1000000000000"	30	0	"443 462697740813/1000000000000"	36	0	"248 129508743551/1000000000000"	34	0	"475 920920887683/1000000000000"	36	0	"242 438208928687/1000000000000"	31	0	"332 15779065561/250000000000"
"CONFIRMATION_ODD"	"T4500_W025"	-20	20	40	40	0	"180 136628308803/500000000000"	35	0	"434 133750545937/250000000000"	40	0	"217 304013466509/1000000000000"	37	0	"480 32358022367/1000000000000"	40	0	"247 231488570597/500000000000"	38	0	"413 580930533203/1000000000000"	40	0	"275 412747089891/1000000000000"	38	0	"486 38803889009/200000000000"	40	0	"264 142370619271/1000000000000"	35	0	"476 29696298257/100000000000"	40	0	"251 592558331887/1000000000000"	37	0	"391 316824199617/1000000000000"	40	0	"237 67023893181/500000000000"	35	0	"296 28882591363/250000000000"
"CONFIRMATION_ODD"	"T4500_W025"	-10	-20	47	47	0	"182 36076693809/50000000000"	42	0	"352 79975759713/200000000000"	47	0	"198 70484237607/200000000000"	44	0	"385 240720880387/1000000000000"	47	0	"221 17039400121/31250000000"	45	0	"408 118865839609/250000000000"	47	0	"240 371910907689/500000000000"	44	0	"417 12154597581/12500000000"	47	0	"249 416452317821/500000000000"	44	0	"441 86348976301/125000000000"	47	0	"257 50418870589/100000000000"	43	0	"431 794153645379/1000000000000"	47	0	"265 645790553293/1000000000000"	44	0	"454 284047397797/1000000000000"
"CONFIRMATION_ODD"	"T4500_W025"	-10	-10	46	46	0	"187 149819816147/250000000000"	40	0	"354 993153485699/1000000000000"	46	0	"208 329456864433/1000000000000"	43	0	"375 218136361973/250000000000"	46	0	"228 7899349479/15625000000"	42	0	"395 139651240127/1000000000000"	46	0	"250 23571090541/100000000000"	44	0	"409 323178243717/500000000000"	46	0	"268 420498231027/500000000000"	42	0	"420 258516396427/500000000000"	46	0	"268 125129444239/1000000000000"	41	0	"479 213835728703/250000000000"	46	0	"248 336855207217/500000000000"	44	0	"486 60665706401/250000000000"
"CONFIRMATION_ODD"	"T4500_W025"	-10	0	46	46	0	"197 126671046533/1000000000000"	42	0	"362 146661941327/200000000000"	46	0	"218 3754070139/125000000000"	44	0	"417 992082358317/1000000000000"	46	0	"241 240272374453/500000000000"	43	0	"433 39474859633/1000000000000"	46	0	"256 202397246403/1000000000000"	43	0	"435 36927902223/1000000000000"	46	0	"274 79994748081/100000000000"	42	0	"447 40201653479/500000000000"	46	0	"261 967512807859/1000000000000"	43	0	"475 298007918567/500000000000"	46	0	"238 15384297727/62500000000"	44	0	"404 3275627349/31250000000"
"CONFIRMATION_ODD"	"T4500_W025"	-10	10	41	41	0	"191 142987240159/500000000000"	36	0	"395 102348020641/125000000000"	41	0	"224 48229121287/62500000000"	36	0	"448 157749969351/200000000000"	41	0	"249 130010090191/500000000000"	40	0	"435 316752934293/1000000000000"	41	0	"269 602897248471/1000000000000"	39	0	"481 899419322541/1000000000000"	41	0	"265 15512043251/20000000000"	36	0	"433 303787072833/500000000000"	41	0	"249 456467581657/1000000000000"	40	0	"495 7472199369/125000000000"	41	0	"239 15509005581/15625000000"	33	0	"316 357097432547/1000000000000"
"CONFIRMATION_ODD"	"T4500_W025"	-10	20	40	40	0	"196 949074521703/1000000000000"	34	0	"396 788079537/12500000000"	40	0	"229 97294826063/1000000000000"	34	0	"380 102372003/400000000"	40	0	"268 48395261259/250000000000"	38	0	"408 58403536493/1000000000000"	40	0	"278 446002655563/1000000000000"	37	0	"426 34342666409/50000000000"	40	0	"262 720854063159/1000000000000"	36	0	"485 340832497187/1000000000000"	40	0	"250 328751653221/1000000000000"	34	0	"388 603078163823/1000000000000"	40	0	"221 143288921677/1000000000000"	34	0	"195 853052180913/1000000000000"
"CONFIRMATION_ODD"	"T4500_W025"	0	-20	49	49	0	"205 574695652727/1000000000000"	45	0	"366 119278699797/200000000000"	49	0	"229 2614668337/7812500000"	46	0	"421 728461494999/1000000000000"	49	0	"239 384685375337/1000000000000"	45	0	"440 894299609/5000000000"	49	0	"251 621470348543/1000000000000"	46	0	"408 207740555299/500000000000"	49	0	"263 341199251003/1000000000000"	46	0	"445 393759707057/500000000000"	49	0	"273 78638211523/250000000000"	45	0	"432 148564600469/500000000000"	49	0	"267 4609817343/5000000000"	46	0	"439 222467505033/250000000000"
"CONFIRMATION_ODD"	"T4500_W025"	0	-10	47	47	0	"212 98783488839/125000000000"	44	0	"388 82246075779/500000000000"	47	0	"229 237816225093/1000000000000"	45	0	"409 361131532789/500000000000"	47	0	"254 12905130907/62500000000"	43	0	"416 14673342527/250000000000"	47	0	"260 456929817403/1000000000000"	45	0	"435 388434388057/1000000000000"	47	0	"265 25833148029/1000000000000"	45	0	"458 63476580321/250000000000"	47	0	"268 972453012949/1000000000000"	43	0	"478 217954276371/1000000000000"	47	0	"234 163809178887/250000000000"	45	0	"464 883839436111/1000000000000"
"CONFIRMATION_ODD"	"T4500_W025"	0	0	47	47	0	"209 3541373989/100000000000"	44	0	"380 3380093253/250000000000"	47	0	"239 969091257753/1000000000000"	42	0	"418 108438296989/500000000000"	47	0	"262 96972422871/125000000000"	45	0	"403 10775924833/15625000000"	47	0	"263 71538486813/200000000000"	44	0	"438 4808353751/200000000000"	47	0	"251 136586787321/250000000000"	43	0	"403 143796153071/200000000000"	47	0	"239 545068004781/1000000000000"	43	0	"488 34077948851/125000000000"	47	0	"236 329302568483/500000000000"	42	0	"402 288816886211/1000000000000"
"CONFIRMATION_ODD"	"T4500_W025"	0	10	43	43	0	"223 95239611493/125000000000"	38	0	"454 37915098169/100000000000"	43	0	"242 434884333403/500000000000"	39	0	"456 682399765501/1000000000000"	43	0	"264 303689534563/1000000000000"	42	0	"439 17840060989/200000000000"	43	0	"257 407519917741/1000000000000"	41	0	"428 224889065741/1000000000000"	43	0	"269 436461278541/1000000000000"	40	0	"447 128882324797/500000000000"	43	0	"248 236259488491/500000000000"	41	0	"423 117929475439/125000000000"	43	0	"239 190482725243/500000000000"	36	0	"320 784265925571/1000000000000"
"CONFIRMATION_ODD"	"T4500_W025"	0	20	41	41	0	"228 334117533403/500000000000"	38	0	"433 589369824363/1000000000000"	41	0	"248 247095754653/250000000000"	39	0	"411 584552483361/1000000000000"	41	0	"260 54368548779/1000000000000"	40	0	"391 20251010547/200000000000"	41	0	"253 218305396121/250000000000"	38	0	"363 104470691157/125000000000"	41	0	"240 895338500593/1000000000000"	39	0	"454 219406771639/1000000000000"	41	0	"235 887848746157/1000000000000"	34	0	"364 13203754469/40000000000"	41	0	"217 140248257021/500000000000"	32	0	"182 24147211901/500000000000"
"CONFIRMATION_ODD"	"T4500_W025"	10	-20	49	49	0	"230 203874395121/500000000000"	46	0	"400 42573144137/62500000000"	49	0	"243 362362778619/1000000000000"	43	0	"396 800250687759/1000000000000"	49	0	"258 85660794717/125000000000"	47	0	"402 813716658537/1000000000000"	49	0	"261 273256245479/1000000000000"	46	0	"402 430371875743/1000000000000"	49	0	"265 1751820867/40000000000"	46	0	"437 17720702949/25000000000"	49	0	"257 125736254121/250000000000"	45	0	"432 18493991223/250000000000"	49	0	"258 336776146287/500000000000"	46	0	"499 172519442189/200000000000"
"CONFIRMATION_ODD"	"T4500_W025"	10	-10	50	50	0	"235 55366522023/1000000000000"	47	0	"409 569951772867/1000000000000"	50	0	"248 197901200463/250000000000"	46	0	"432 22817285963/1000000000000"	50	0	"259 422680719691/500000000000"	47	0	"429 873280216893/1000000000000"	50	0	"260 55052010759/1000000000000"	47	0	"467 343567516167/1000000000000"	50	0	"272 317754435061/1000000000000"	47	0	"461 59127314519/500000000000"	50	0	"252 15291534917/62500000000"	47	0	"456 47955226469/500000000000"	50	0	"256 30684630681/125000000000"	47	0	"465 351751783699/500000000000"
"CONFIRMATION_ODD"	"T4500_W025"	10	0	49	49	0	"239 712367568347/1000000000000"	46	0	"406 496436042079/500000000000"	49	0	"254 72118528099/1000000000000"	47	0	"395 607284479177/1000000000000"	49	0	"259 140739852051/1000000000000"	46	0	"419 446855676523/1000000000000"	49	0	"272 722473522721/1000000000000"	46	0	"447 6391573163/20000000000"	49	0	"268 37937951737/250000000000"	44	0	"420 427498167501/500000000000"	49	0	"248 11092012569/100000000000"	45	0	"457 202966867263/500000000000"	49	0	"245 11630208827/12500000000"	44	0	"381 986856952241/1000000000000"
"CONFIRMATION_ODD"	"T4500_W025"	10	10	45	45	0	"243 212537917831/1000000000000"	39	0	"482 30191024801/100000000000"	45	0	"257 248404841773/500000000000"	42	0	"398 7608740691/8000000000"	45	0	"257 323457861453/500000000000"	44	0	"472 249539797357/500000000000"	45	0	"256 807826799963/1000000000000"	40	0	"448 370755558881/1000000000000"	45	0	"267 237753662151/250000000000"	41	0	"464 749654002833/1000000000000"	45	0	"251 29264097773/1000000000000"	38	0	"425 244772720763/1000000000000"	45	0	"238 201465881681/500000000000"	36	0	"294 97511907829/500000000000"
"CONFIRMATION_ODD"	"T4500_W025"	10	20	42	42	0	"247 397817427309/1000000000000"	38	0	"447 45811287791/50000000000"	42	0	"261 576115525417/1000000000000"	38	0	"373 628488655683/1000000000000"	42	0	"266 60344012657/100000000000"	39	0	"390 927971196043/1000000000000"	42	0	"250 184328362821/200000000000"	38	0	"448 415224396043/1000000000000"	42	0	"254 375962213307/500000000000"	39	0	"487 59473677843/1000000000000"	42	0	"217 843679948121/1000000000000"	35	0	"350 197471547381/250000000000"	42	0	"208 412149856129/1000000000000"	34	0	"222 471974431261/500000000000"
"CONFIRMATION_ODD"	"T4500_W025"	20	-20	50	50	0	"249 91676298333/200000000000"	46	0	"393 71000639317/100000000000"	50	0	"254 759676010193/1000000000000"	48	0	"412 22030056493/1000000000000"	50	0	"258 51204367/3125000000"	47	0	"395 683206174803/1000000000000"	50	0	"266 911712469447/1000000000000"	47	0	"443 21896991417/100000000000"	50	0	"267 145761551743/1000000000000"	47	0	"452 7814968069/31250000000"	50	0	"272 2635397067/125000000000"	45	0	"447 198679278681/1000000000000"	50	0	"267 331334124451/500000000000"	46	0	"459 349258765601/500000000000"
"CONFIRMATION_ODD"	"T4500_W025"	20	-10	49	49	0	"248 269544845509/500000000000"	45	0	"446 751940287939/1000000000000"	49	0	"261 59397194357/200000000000"	45	0	"413 32849564861/125000000000"	49	0	"259 9570719867/31250000000"	47	0	"441 27845100393/125000000000"	49	0	"261 66994669083/125000000000"	46	0	"434 992794742239/1000000000000"	49	0	"269 118873416779/250000000000"	45	0	"412 49145857521/100000000000"	49	0	"257 7704398703/50000000000"	47	0	"468 698813516079/1000000000000"	49	0	"247 467214312359/500000000000"	47	0	"434 712686436157/1000000000000"
"CONFIRMATION_ODD"	"T4500_W025"	20	0	48	48	0	"251 832517617397/1000000000000"	45	0	"414 182258250789/250000000000"	48	0	"264 908998310509/1000000000000"	43	0	"442 818512376327/1000000000000"	48	0	"260 27105637321/1000000000000"	46	0	"454 57504202613/62500000000"	48	0	"254 27195744507/50000000000"	46	0	"409 675472159271/1000000000000"	48	0	"248 421899165059/500000000000"	43	0	"442 556215321571/1000000000000"	48	0	"246 88050722657/250000000000"	43	0	"459 327921557747/500000000000"	48	0	"218 1182332649/250000000000"	42	0	"346 684977193919/1000000000000"
"CONFIRMATION_ODD"	"T4500_W025"	20	10	44	44	0	"256 108980749061/500000000000"	39	0	"404 236192205713/1000000000000"	44	0	"269 127896804851/200000000000"	43	0	"364 49578339081/62500000000"	44	0	"267 433153571523/1000000000000"	42	0	"414 461586328889/1000000000000"	44	0	"258 4674316089/200000000000"	40	0	"382 79580941423/200000000000"	44	0	"260 727989255599/1000000000000"	39	0	"451 267619835129/500000000000"	44	0	"241 212755448089/250000000000"	37	0	"308 96161762877/100000000000"	44	0	"235 121998316773/1000000000000"	38	0	"238 17956374201/62500000000"
"CONFIRMATION_ODD"	"T4500_W025"	20	20	42	42	0	"258 175828513897/500000000000"	38	0	"370 266725242917/500000000000"	42	0	"272 113615207679/250000000000"	41	0	"435 257564878593/1000000000000"	42	0	"281 348006291987/1000000000000"	39	0	"382 85145317651/200000000000"	42	0	"274 165533544249/200000000000"	37	0	"430 227308707517/500000000000"	42	0	"250 138261231479/250000000000"	34	0	"439 720226363293/1000000000000"	42	0	"241 368703757111/500000000000"	33	0	"346 854206595279/1000000000000"	42	0	"207 347980271597/1000000000000"	29	0	"195 187804916961/200000000000"
"CONFIRMATION_ODD"	"T5000_W025"	-20	-20	48	47	0	"159 171541655213/250000000000"	43	0	"372 9062847233/100000000000"	48	0	"192 231918699777/250000000000"	47	0	"418 98346396057/500000000000"	48	0	"215 999011107157/1000000000000"	48	0	"448 120226364951/1000000000000"	48	0	"236 144506436973/200000000000"	47	0	"512 19120606539/250000000000"	48	0	"259 18489849057/50000000000"	47	0	"544 450926699277/1000000000000"	48	0	"262 7133830153/100000000000"	46	0	"547 986910544731/1000000000000"	48	0	"255 23164818809/200000000000"	47	0	"533 380508330113/1000000000000"
"CONFIRMATION_ODD"	"T5000_W025"	-20	-10	49	49	0	"163 92487776443/250000000000"	44	0	"355 275768001901/1000000000000"	49	0	"196 309725434873/1000000000000"	49	0	"436 480882083443/500000000000"	49	0	"222 49950658357/125000000000"	47	0	"478 383048640383/1000000000000"	49	0	"248 781544717197/1000000000000"	49	0	"543 9064141741/20000000000"	49	0	"266 603059067073/1000000000000"	48	0	"565 170722820523/200000000000"	49	0	"264 137878573547/500000000000"	48	0	"536 810041383573/1000000000000"	49	0	"263 671034533347/1000000000000"	47	0	"528 407471972157/500000000000"
"CONFIRMATION_ODD"	"T5000_W025"	-20	0	47	45	0	"159 1848373503/2000000000"	44	0	"381 647538932717/1000000000000"	47	0	"205 714718035683/1000000000000"	47	0	"465 40266654211/1000000000000"	47	0	"237 599076897843/1000000000000"	46	0	"483 791733390817/1000000000000"	47	0	"261 398969845221/1000000000000"	46	0	"550 1016696857/3906250000"	47	0	"269 60935791949/1000000000000"	47	0	"555 248843226983/500000000000"	47	0	"269 163910767713/200000000000"	45	0	"547 819630372447/1000000000000"	47	0	"259 80844875873/1000000000000"	46	0	"516 89045280283/125000000000"
"CONFIRMATION_ODD"	"T5000_W025"	-20	10	47	46	0	"178 596864485109/1000000000000"	45	0	"443 552426215549/1000000000000"	47	0	"210 619733087529/1000000000000"	47	0	"502 1420613703/6250000000"	47	0	"241 339556009891/500000000000"	46	0	"566 105881714657/1000000000000"	47	0	"267 11810917/800000000"	45	0	"584 190511169393/250000000000"	47	0	"278 427236879753/1000000000000"	45	0	"608 105781378313/250000000000"	47	0	"262 467058153371/1000000000000"	46	0	"552 478489208437/500000000000"	47	0	"255 487718035293/500000000000"	46	0	"467 982579568929/1000000000000"
"CONFIRMATION_ODD"	"T5000_W025"	-20	20	44	44	0	"182 420672610671/1000000000000"	43	0	"449 41338564111/62500000000"	44	0	"221 196558466559/1000000000000"	43	0	"527 76271759293/100000000000"	44	0	"259 626465255907/1000000000000"	43	0	"578 439046354857/500000000000"	44	0	"265 225491058529/1000000000000"	42	0	"670 622418796307/1000000000000"	44	0	"275 6102613593/25000000000"	43	0	"577 183286951817/250000000000"	44	0	"269 20352273891/62500000000"	43	0	"519 74843164857/1000000000000"	44	0	"242 675340729403/1000000000000"	44	0	"385 917821817683/1000000000000"
"CONFIRMATION_ODD"	"T5000_W025"	-10	-20	49	49	0	"176 794460489933/1000000000000"	49	0	"416 916462953213/1000000000000"	49	0	"209 96165588829/250000000000"	49	0	"469 338432373897/1000000000000"	49	0	"230 420246846183/1000000000000"	47	0	"496 238492024453/500000000000"	49	0	"251 958221753033/1000000000000"	49	0	"555 347851830683/500000000000"	49	0	"266 103498857733/500000000000"	47	0	"551 747509551963/1000000000000"	49	0	"264 135280569561/500000000000"	47	0	"564 359974583949/500000000000"	49	0	"257 60388686607/250000000000"	47	0	"534 310117673727/500000000000"
"CONFIRMATION_ODD"	"T5000_W025"	-10	-10	49	49	0	"196 518770181259/1000000000000"	49	0	"441 358819086613/1000000000000"	49	0	"212 818193783327/1000000000000"	49	0	"473 58838440797/1000000000000"	49	0	"239 593277171303/1000000000000"	48	0	"501 243415668479/500000000000"	49	0	"261 398969845221/1000000000000"	48	0	"555 7504240669/200000000000"	49	0	"264 976528890993/1000000000000"	48	0	"615 372785386131/1000000000000"	49	0	"267 33059136189/200000000000"	47	0	"548 183103125119/1000000000000"	49	0	"260 620208357391/1000000000000"	47	0	"536 71545115363/100000000000"
"CONFIRMATION_ODD"	"T5000_W025"	-10	0	49	48	0	"195 492563685423/1000000000000"	49	0	"452 305111734377/500000000000"	49	0	"225 161517623489/250000000000"	49	0	"504 382796159531/1000000000000"	49	0	"256 97296539467/250000000000"	49	0	"550 362851292227/1000000000000"	49	0	"263 969628549357/1000000000000"	48	0	"544 16976579689/31250000000"	49	0	"268 724139947321/1000000000000"	48	0	"542 330199347367/1000000000000"	49	0	"258 7293984501/500000000000"	47	0	"545 777459266297/1000000000000"	49	0	"253 373457543341/500000000000"	49	0	"506 150402096253/500000000000"
"CONFIRMATION_ODD"	"T5000_W025"	-10	10	47	47	0	"204 12076008373/31250000000"	46	0	"532 166154852493/250000000000"	47	0	"233 106722316003/500000000000"	45	0	"518 8321833599/12500000000"	47	0	"260 127134335849/1000000000000"	47	0	"572 600667849143/1000000000000"	47	0	"271 29721958433/31250000000"	45	0	"633 42135357737/50000000000"	47	0	"291 565810198189/1000000000000"	46	0	"567 196288483621/200000000000"	47	0	"264 2322732087/15625000000"	46	0	"529 322949860081/500000000000"	47	0	"260 27241527333/62500000000"	45	0	"417 281265846277/500000000000"
"CONFIRMATION_ODD"	"T5000_W025"	-10	20	46	46	0	"208 260101083259/1000000000000"	46	0	"523 439428104953/1000000000000"	46	0	"238 10247155551/100000000000"	45	0	"525 262517058001/1000000000000"	46	0	"263 852404956519/1000000000000"	43	0	"583 789378658379/1000000000000"	46	0	"274 299745337813/1000000000000"	44	0	"599 117366497953/1000000000000"	46	0	"270 72879236237/125000000000"	44	0	"539 412519152321/1000000000000"	46	0	"254 72142060797/125000000000"	44	0	"501 350430588409/500000000000"	46	0	"224 446937797941/500000000000"	43	0	"378 124163760547/125000000000"
"CONFIRMATION_ODD"	"T5000_W025"	0	-20	50	50	0	"204 138596678861/1000000000000"	50	0	"468 91079056679/250000000000"	50	0	"227 963300112539/1000000000000"	50	0	"460 442161090363/500000000000"	50	0	"243 325642017239/1000000000000"	49	0	"501 965487871661/1000000000000"	50	0	"258 455394232183/1000000000000"	48	0	"549 703109366157/1000000000000"	50	0	"266 280950447667/500000000000"	48	0	"566 4680291103/7812500000"	50	0	"272 62772351257/250000000000"	49	0	"511 425047140399/500000000000"	50	0	"265 108791416697/125000000000"	49	0	"511 77396633/2000000000"
"CONFIRMATION_ODD"	"T5000_W025"	0	-10	50	50	0	"211 867330081/1000000000000"	50	0	"497 372953833957/500000000000"	50	0	"236 32548575663/125000000000"	50	0	"476 986709997957/1000000000000"	50	0	"258 449385417561/1000000000000"	50	0	"539 170789178853/250000000000"	50	0	"276 111991691937/500000000000"	48	0	"524 610015054699/1000000000000"	50	0	"280 57179446991/1000000000000"	50	0	"516 11219789439/40000000000"	50	0	"273 870497798743/1000000000000"	47	0	"525 2572855341/15625000000"	50	0	"267 393033473013/1000000000000"	48	0	"511 151182530363/250000000000"
"CONFIRMATION_ODD"	"T5000_W025"	0	0	49	49	0	"213 130563871949/1000000000000"	49	0	"470 871349343/5000000000"	49	0	"239 86254765701/1000000000000"	47	0	"487 7142485639/250000000000"	49	0	"266 198742395381/250000000000"	48	0	"545 15661387597/100000000000"	49	0	"278 416129392599/1000000000000"	48	0	"537 53936865877/200000000000"	49	0	"268 2994880681/31250000000"	47	0	"523 130460714991/250000000000"	49	0	"257 2056196241/8000000000"	47	0	"511 585950473339/1000000000000"	49	0	"242 530734630461/1000000000000"	49	0	"473 152348381131/250000000000"
"CONFIRMATION_ODD"	"T5000_W025"	0	10	46	46	0	"223 366961311/12500000000"	44	0	"522 285321353823/1000000000000"	46	0	"244 582310645491/1000000000000"	44	0	"562 348498047847/500000000000"	46	0	"270 231985852781/500000000000"	45	0	"562 810532641977/1000000000000"	46	0	"274 399983376559/500000000000"	44	0	"603 6039291909/250000000000"	46	0	"264 901463566273/1000000000000"	43	0	"581 7891368587/200000000000"	46	0	"263 19944559141/250000000000"	45	0	"501 197011737151/500000000000"	46	0	"241 39635449087/500000000000"	45	0	"412 51813740101/125000000000"
"CONFIRMATION_ODD"	"T5000_W025"	0	20	47	47	0	"229 47179178717/1000000000000"	45	0	"507 387723357159/1000000000000"	47	0	"259 844744105359/1000000000000"	46	0	"567 142646885357/1000000000000"	47	0	"285 151251125159/250000000000"	46	0	"575 22532468943/250000000000"	47	0	"291 108034317907/250000000000"	45	0	"546 66778863857/100000000000"	47	0	"267 158859609341/500000000000"	45	0	"505 232441929561/1000000000000"	47	0	"263 939716228793/1000000000000"	44	0	"435 350842825637/1000000000000"	46	0	"217 182805147427/1000000000000"	41	0	"334 407902918123/500000000000"
"CONFIRMATION_ODD"	"T5000_W025"	10	-20	50	50	0	"227 723428763191/1000000000000"	50	0	"489 3518613449/500000000000"	50	0	"244 106980634117/500000000000"	49	0	"507 86420757677/100000000000"	50	0	"262 246463373347/250000000000"	49	0	"521 911167414569/1000000000000"	50	0	"271 789758639787/1000000000000"	48	0	"533 233015344893/500000000000"	50	0	"274 345279974637/1000000000000"	49	0	"542 177673109597/1000000000000"	50	0	"273 17282434497/250000000000"	50	0	"512 190955632441/250000000000"	50	0	"265 67864162087/100000000000"	48	0	"518 88406520161/200000000000"
"CONFIRMATION_ODD"	"T5000_W025"	10	-10	50	50	0	"234 600070991279/1000000000000"	50	0	"479 873893386873/1000000000000"	50	0	"251 484116557757/1000000000000"	49	0	"529 69323976677/1000000000000"	50	0	"270 576742659687/1000000000000"	49	0	"565 41514226487/200000000000"	50	0	"278 872635785243/1000000000000"	50	0	"545 2697921179/31250000000"	50	0	"270 419587695513/1000000000000"	49	0	"513 52874011523/62500000000"	50	0	"262 973721837777/1000000000000"	48	0	"521 186027574063/1000000000000"	50	0	"260 31558841437/100000000000"	49	0	"487 29039287231/500000000000"
"CONFIRMATION_ODD"	"T5000_W025"	10	0	50	50	0	"239 714224628123/1000000000000"	50	0	"487 118816813277/250000000000"	50	0	"259 218404931379/1000000000000"	50	0	"541 37804114821/250000000000"	50	0	"277 633890889921/1000000000000"	48	0	"539 525211319813/1000000000000"	50	0	"274 347388671209/500000000000"	49	0	"530 926274531059/1000000000000"	50	0	"268 566120125519/1000000000000"	47	0	"522 85449622303/250000000000"	50	0	"258 353825460541/1000000000000"	48	0	"492 397151182853/1000000000000"	50	0	"249 917284119347/1000000000000"	48	0	"444 437047651657/1000000000000"
"CONFIRMATION_ODD"	"T5000_W025"	10	10	47	47	0	"249 350708171119/500000000000"	47	0	"531 853812824919/1000000000000"	47	0	"266 125668692771/500000000000"	45	0	"564 17028462627/125000000000"	47	0	"272 255455827141/500000000000"	44	0	"595 40530915851/200000000000"	47	0	"290 14827907121/40000000000"	46	0	"586 301008416533/1000000000000"	47	0	"266 594473695937/1000000000000"	44	0	"520 460964689701/1000000000000"	47	0	"260 11164654697/50000000000"	46	0	"494 4076962323/15625000000"	47	0	"232 731698603321/1000000000000"	45	0	"402 444938040351/500000000000"
"CONFIRMATION_ODD"	"T5000_W025"	10	20	44	44	0	"246 37959626011/40000000000"	43	0	"594 761070075831/1000000000000"	44	0	"268 1960939811/12500000000"	43	0	"583 644571992711/1000000000000"	44	0	"274 291010444491/1000000000000"	44	0	"650 328754314341/500000000000"	44	0	"269 161034795179/1000000000000"	42	0	"516 33660156611/100000000000"	44	0	"267 959711156109/1000000000000"	43	0	"522 495440753/2500000000"	44	0	"247 68821677293/250000000000"	44	0	"414 85692794567/200000000000"	44	0	"205 272449434439/500000000000"	40	0	"286 293598621159/500000000000"
